inquiryprop,disciplineprop,traditionalprop,progressiveprop,reading1415,math1415,reading1516,math1516,reading1617,math1617,pocschool,pocsd,povertyschool,povertysd,childpovertysd,urban,primary,middle,high,otherlevel,students,age,state,cmoname,level,localefine,numwords,numpdfs,numpages,expulsions,suspensions,incidents,lawreferrals,lepcount,disabledcount,certrate,teacherratio,teacherscrdc,giftedcount,approgram,apcourses,titlei,geodistrict,districtname,schoolname,ethnicisolated99,ethnicisolated90,ethnicisolated80,ethnicisolated70,collegesd,popdensity,unemployment,foreignborn,closerate,publicdensity,charterdensity,address,latitude,longitude
0.0,0.0,0.0,0.0,33,32,45,45,49,45,11.632270168855536,10.560000000000002,27.76735459662289,5.98,0.06085437936593229,0,1.0,0.0,0.0,0.0,533.0,2,UT,,Primary,Suburb (large),5854.0,0,38,0.0,5.0,0.0,0.0,0.0,56.0,0.9,,20.0,,,,1.0,4900210.0,VOYAGE ACADEMY,VOYAGE ACADEMY,1,1,1,1,35.410000000000004,1102.128,3.73,4.69,0.0,74,15," 1891 N. 1500 W. , CLINTON UT 84015.0 ",41.141204,-112.054874
,,,,10-14,6-9,15,20,19,22,94.02061855670102,25.03,69.48453608247422,10.35,0.12473022876600642,0,1.0,0.0,0.0,0.0,485.0,1,UT,,Primary,Suburb (large),0.0,0,0,0.0,5.0,0.0,2.0,225.0,62.0,0.3333333333333333,,21.0,,,,1.0,4900360.0,ESPERANZA SCHOOL,ESPERANZA SCHOOL,1,1,1,1,24.729999999999997,1594.046,5.57,16.3,0.0,74,15," 4956 W 3500 S , WEST VALLEY CITY UT 84120.0 ",40.696609,-112.009677
0.008028223790210566,0.0009438414346389807,0.0002775002775002774,0.0004718552237148883,47,48,42,47,46,43,24.551971326164875,10.560000000000002,35.66308243727598,5.98,0.06085437936593229,0,1.0,0.0,0.0,0.0,558.0,2,UT,,Primary,Suburb (large),36036.0,0,73,2.0,8.0,1.0,2.0,29.0,71.0,1.0,,25.71,,,,1.0,4900210.0,LEADERSHIP LEARNING ACADEMY,LEADERSHIP LEARNING ACADEMY,1,1,1,1,35.410000000000004,1102.128,3.73,4.69,0.0,74,15," 100 West 2675 North , LAYTON UT 84041.0 ",41.099131,-111.968377
,,,,40-59,40-59,,,,,,10.89,,7.48,0.11303107165504121,0,,,,,,0,UT,,,Suburb (large),0.0,0,0,,,,,,,,,,,,,0.0,4900600.0,WASATCH INSTITUTE OF TECHNOLOGY,WASATCH INSTITUTE OF TECHNOLOGY,0,0,0,0,30.08,3769.67,5.85,8.04,0.04081632653061224,50,5,,40.6625,-111.894831
0.0035582123541132923,7.113387395077535e-05,0.00021340162185232617,0.00028455573735505454,30-39,30-39,40-59,20-29,40-59,21-39,13.307984790874524,7.480000000000004,2.6615969581749046,7.53,0.07139350345378775,0,0.0,0.0,1.0,0.0,263.0,3,UT,,High,Suburb (large),14058.0,0,57,0.0,5.0,0.0,2.0,0.0,14.0,1.0,,6.0,,No,,0.0,4900030.0,PIONEER HIGH SCHOOL FOR THE PERFORMING ARTS,PIONEER HIGH SCHOOL FOR THE PERFORMING ARTS,1,1,1,1,39.92,492.2314,4.68,6.28,0.04081632653061224,50,5," 555 E MAIN STREET , AMERICAN FORK UT 84003.0 ",40.376742,-111.783845
0.00988533017002768,0.0011853022520742793,0.0003949447077409165,0.00039510075069142624,6-9,LE5,12,9,15-19,10-14,95.79646017699115,25.03,67.92035398230088,10.35,0.12473022876600642,0,0.0,0.0,0.0,1.0,452.0,2,UT,,Other,Suburb (large),2532.0,0,6,0.0,3.0,0.0,0.0,44.0,38.0,0.75,,20.0,,No,,1.0,4900360.0,MANA ACADEMY CHARTER SCHOOL,MANA ACADEMY CHARTER SCHOOL,1,1,1,1,24.729999999999997,1594.046,5.57,16.3,0.04081632653061224,50,5," 2355 S TECHNOLOGY DRIVE , WEST VALLEY CITY UT 84119.0 ",40.72004,-111.973131
0.0036926621044786213,0.007909087829827596,0.0009990855826870323,0.00022014868503496976,LE5,LE5,LE5,LE5,LE5,LE5,80.20833333333334,25.03,94.79166666666666,10.35,0.12473022876600642,0,0.0,0.0,1.0,0.0,192.0,2,UT,,High,Suburb (large),59059.0,0,70,2.0,31.0,24.0,6.0,148.0,19.0,0.8084291187739464,,15.66,,No,,1.0,4900360.0,UTAH INTERNATIONAL CHARTER SCHOOL,UTAH INTERNATIONAL CHARTER SCHOOL,1,1,1,1,24.729999999999997,1594.046,5.57,16.3,0.04081632653061224,50,5," 350 E Baird Circle (3605 South , SOUTH SALT LAKE UT 84115.0 ",40.692562,-111.882243
0.0057424118129614414,0.0,0.0020491803278688534,0.0004098360655737703,,,,,,,22.22222222222222,15.959999999999994,0.0,14.88,0.18720682302771854,1,1.0,0.0,0.0,0.0,36.0,2,UT,,Primary,City (small),2440.0,0,11,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,,,0.0,4900720.0,WEBER STATE UNIVERSITY CHARTER ACADEMY,WEBER STATE UNIVERSITY CHARTER ACADEMY,1,1,1,1,18.740000000000002,3138.1420000000007,7.13,13.45,0.04081632653061224,50,5," 1351 Edvalson Street Department 1305 Weber State Un , OGDEN UT 84408.0 ",41.194762,-111.944519
,,,,,21-39,,40-59,PS,60-79,1.7857142857142856,6.640000000000001,0.0,6.71,0.06512890094979647,0,0.0,0.0,1.0,0.0,112.0,1,UT,,High,Town (distant),0.0,0,0,,,,,,,,,,,,,0.0,4900750.0,WINTER SPORTS SCHOOL,WINTER SPORTS SCHOOL,1,1,1,1,62.96,295.6405,3.16,11.27,0.0,5,1," 4251 Shadow Mountain Drive , PARK CITY UT 84098.0 ",40.692149,-111.542506
0.00649172030588106,0.0008416122363100794,0.0010063123227518063,0.00020128087831655986,15-19,10-14,20-24,6-9,15-19,10-14,19.95249406175772,4.409999999999997,42.042755344418055,6.23,0.0961572516380379,0,1.0,0.0,0.0,0.0,421.0,1,UT,,Primary,Rural (fringe),54657.0,0,107,0.0,0.0,0.0,0.0,11.0,55.0,0.8235294117647058,,17.0,,,,1.0,2931110.0,DIXIE MONTESSORI ACADEMY,DIXIE MONTESSORI ACADEMY,1,1,1,1,29.35,125.0342,4.55,1.95,0.0,19,2," 1160 N. 645 W. , WASHINGTON UT 84780.0 ",37.147598,-113.520492
0.013893794889909338,0.0,0.00023485204321277588,0.0005874060150375941,35-39,35-39,41,39,40,38,12.19047619047619,9.39,30.476190476190478,5.76,0.07950432488804368,0,1.0,0.0,0.0,0.0,525.0,1,UT,,Primary,Town (distant),8516.0,0,42,0.0,1.0,0.0,0.0,0.0,54.0,1.0,,22.9,,,,1.0,4901050.0,SCHOLAR ACADEMY,SCHOLAR ACADEMY,1,1,1,1,20.78,8.929961,7.05,4.1,0.0,19,2," 928 N 100 E , TOOELE UT 84074.0 ",40.549354,-112.295293
0.009357762017336485,0.0002950722927117142,0.00034428487113909097,0.00039356520883553883,40-59,11-19,21-39,20-29,LT50,LE20,11.731843575418994,10.560000000000002,13.40782122905028,5.98,0.06085437936593229,0,0.0,0.0,1.0,0.0,179.0,2,UT,,High,Suburb (large),20334.0,0,56,0.0,0.0,0.0,0.0,0.0,32.0,1.0,,6.0,,No,,1.0,4900210.0,UTAH CAREER PATH HIGH SCHOOL,UTAH CAREER PATH HIGH SCHOOL,1,1,1,1,35.410000000000004,1102.128,3.73,4.69,0.11764705882352941,35,3," 450 South Simmons Way , KAYSVILLE UT 84037.0 ",41.027689,-111.925064
0.0,0.0,0.0,0.0,25,20,29,25,20,20,21.374045801526716,10.89,33.24851569126378,7.48,0.11303107165504121,0,0.0,0.0,0.0,1.0,1179.0,1,UT,,Other,Suburb (large),1.0,0,1,0.0,69.0,73.0,4.0,32.0,198.0,0.88,,50.0,,Yes,8.0,1.0,4900600.0,AMERICAN INTERNATIONAL SCHOOL OF UTAH,AMERICAN INTERNATIONAL SCHOOL OF UTAH,1,1,1,1,30.08,3769.67,5.85,8.04,0.11764705882352941,35,3," 4998 S. Galleria Drive , MURRAY UT 84123.0 ",40.66167,-111.903271
0.0,0.0,0.0,0.0,LT50,PS,PS,LT50,PS,LT50,76.5625,25.03,71.875,10.35,0.12473022876600642,0,0.0,0.0,1.0,0.0,64.0,1,UT,,High,Suburb (large),2.0,0,1,0.0,0.0,0.0,0.0,19.0,,1.0,,2.0,,No,,1.0,4900360.0,KAIROS ACADEMY,KAIROS ACADEMY,1,1,1,1,24.729999999999997,1594.046,5.57,16.3,0.11764705882352941,35,3," 1325 West 2200 South Suite A , WEST VALLEY CITY UT 84119.0 ",40.72348,-111.930601
0.007666456626759087,0.00015740594994490797,0.00015740594994490797,0.0003148449388676078,57,53,53,47,51,46,9.89010989010989,10.560000000000002,15.934065934065933,5.98,0.06085437936593229,0,0.0,0.0,0.0,1.0,546.0,1,UT,,Other,Suburb (large),19059.0,0,36,0.0,1.0,19.0,0.0,2.0,63.0,1.0,,24.02,81.0,No,,0.0,4900210.0,ASCENT ACADEMIES OF UTAH,ASCENT ACADEMIES OF UTAH FARMINGTON,1,1,1,1,35.410000000000004,1102.128,3.73,4.69,0.08333333333333333,26,3," 22 South 650 West , FARMINGTON UT 84025.0 ",40.980142,-111.901483
0.009531405782652047,0.00011956001912960307,0.00019926669854933835,0.0005182173323766247,39,47,32,38,30,38,19.774718397997496,10.409999999999997,32.16520650813517,4.01,0.056634959731652376,0,0.0,0.0,0.0,1.0,799.0,1,UT,,Other,Suburb (large),25092.0,0,35,0.0,22.0,25.0,2.0,6.0,150.0,0.9714937286202965,,35.08,71.0,No,,1.0,4900420.0,ASCENT ACADEMIES OF UTAH,ASCENT ACADEMIES OF UTAH WEST JORDAN,1,1,1,1,29.99,1396.479,4.47,6.31,0.08333333333333333,26,3," 5662 W 8200 S , WEST JORDAN UT 84081.0 ",40.602291,-112.027934
0.009731570837726057,8.103399376038246e-05,0.00028363047001620753,0.00044575920898002176,,,41,49,43,51,18.327402135231317,7.480000000000004,24.02135231316726,7.53,0.07139350345378775,0,1.0,0.0,0.0,0.0,562.0,1,UT,,Primary,Suburb (large),24681.0,0,31,0.0,0.0,1.0,2.0,0.0,63.0,0.9864811133200795,,25.15,,,,,4900030.0,ASCENT ACADEMIES OF UTAH,ASCENT ACADEMIES OF UTAH LEHI,1,1,1,1,39.92,492.2314,4.68,6.28,0.07692307692307693,15,3," 2199 West 900 North , LEHI UT 84043.0 ",40.398604,-111.881621
0.00898264715889758,0.001564519420447589,0.0005437368313736154,0.000339881721161036,31,29,39,35,34,37,14.634146341463413,10.409999999999997,11.585365853658537,4.01,0.056634959731652376,0,0.0,0.0,0.0,1.0,492.0,1,UT,,Other,Suburb (large),14713.0,0,33,0.0,12.0,0.0,0.0,8.0,94.0,0.7222222222222222,,18.0,114.0,No,,1.0,4900420.0,MOUNTAIN WEST MONTESSORI ACADEMY,MOUNTAIN WEST MONTESSORI ACADEMY,1,1,1,1,29.99,1396.479,4.47,6.31,0.07692307692307693,15,3," 4125 W Foxview Dr. , SOUTH JORDAN UT 84095.0 ",40.541797,-111.98968
0.007870849132483052,0.00017234445912563912,0.0002872242647058824,0.0004595852243350377,20-24,10-14,15,12,22,17,25.165562913907287,7.849999999999994,32.450331125827816,5.85,0.07880450149861448,0,0.0,0.0,1.0,0.0,453.0,1,UT,,High,Suburb (large),17408.0,0,77,0.0,89.0,93.0,6.0,0.0,81.0,0.9090909090909091,,22.0,,Yes,2.0,0.0,4901200.0,UTAH MILITARY ACADEMY,UTAH MILITARY ACADEMY,1,1,1,1,25.770000000000003,284.9171,4.28,3.86,0.07692307692307693,15,3," 5120 S. 1050 W. , RIVERDALE UT 84405.0 ",41.169998,-112.006185
0.011945157740278798,0.0005041131046492978,0.0003437134804427028,0.0006877579092159561,,,15-19,20-24,15-19,20-24,15.92039800995025,7.849999999999994,53.98009950248757,5.85,0.07880450149861448,0,1.0,0.0,0.0,0.0,402.0,1,UT,,Primary,Suburb (large),43642.0,0,108,2.0,65.0,11.0,0.0,14.0,53.0,1.0,,21.0,,,,,4901200.0,GREENWOOD CHARTER SCHOOL,GREENWOOD CHARTER SCHOOL,1,1,1,1,25.770000000000003,284.9171,4.28,3.86,0.04081632653061224,50,7," 840 North Highway 89 , OGDEN UT 84404.0 ",41.273051,-111.979721
0.008242148642887592,0.009084457061745918,0.0008516678495386796,0.00014196479273140267,,,LE10,LE10,LE20,LE20,24.358974358974358,25.03,40.38461538461539,10.35,0.12473022876600642,0,0.0,0.0,1.0,0.0,156.0,1,UT,,High,Suburb (large),7045.0,0,39,0.0,19.0,3.0,6.0,0.0,38.0,1.0,,7.0,,No,,,4900360.0,ROOTS CHARTER HIGH SCHOOL,ROOTS CHARTER HIGH SCHOOL,1,1,1,1,24.729999999999997,1594.046,5.57,16.3,0.04081632653061224,50,7," 2250 South 1300 West , WEST VALLEY CITY UT 84119.0 ",40.72227,-111.929611
0.012487852283770652,0.00019424076142378468,0.0031564123731365012,0.00024280095177973103,,,37,33,31,22,9.345794392523365,11.939999999999998,23.83177570093458,6.71,0.12084694222322334,0,0.0,0.0,0.0,1.0,642.0,1,UT,,Other,Town (remote),20593.0,0,30,0.0,4.0,0.0,0.0,0.0,66.0,0.8846153846153846,,26.0,,No,,,4901080.0,TERRA ACADEMY,TERRA ACADEMY,1,1,1,1,14.91,8.10502,5.48,3.01,0.04081632653061224,50,7," 267 Aggie Blvd. , VERNAL UT 84078.0 ",40.452218,-109.5652
0.0,0.0,0.0,0.0,,,20-24,20-24,10-14,10-14,9.96376811594203,11.269999999999996,34.42028985507246,5.59,0.06919612699842378,0,0.0,0.0,0.0,1.0,552.0,1,UT,,Other,Suburb (large),654.0,0,1,0.0,0.0,0.0,0.0,0.0,78.0,0.7932628797886393,,30.28,,No,,,4900142.0,ATHENIAN eACADEMY,ATHENIAN eACADEMY,1,1,1,1,40.10000000000001,1120.318,4.24,8.55,0.04081632653061224,50,7," 765 E 340 S Suite 203 , AMERICAN FORK UT 84003.0 ",40.52222,-111.895211
0.007736804049168476,0.0,0.00021685701893884633,0.0005784526391901665,,,30-39,30-39,40-49,20-29,7.169117647058823,7.480000000000004,7.536764705882352,7.53,0.07139350345378775,0,0.0,0.0,0.0,1.0,544.0,1,UT,,Other,Suburb (large),13835.0,0,90,0.0,0.0,0.0,0.0,0.0,35.0,0.9453551912568307,,18.3,,No,,,4900030.0,LUMEN SCHOLAR INSTITUTE,LUMEN SCHOLAR INSTITUTE,1,1,1,1,39.92,492.2314,4.68,6.28,0.04081632653061224,50,7," 1353 W 760 N , OREM UT 84057.0 ",40.38054,-111.998741
0.003498215909885959,0.0002797202797202798,0.0002797202797202798,0.00020980488146024205,,,23,40-44,41,62,0.0,25.03,67.33333333333333,10.35,0.12473022876600642,0,0.0,0.0,1.0,0.0,300.0,1,UT,,High,Suburb (large),14300.0,0,66,0.0,19.0,4.0,0.0,0.0,15.0,0.8337893296853626,,14.62,,No,,,4900360.0,VANGUARD ACADEMY,VANGUARD ACADEMY,0,0,0,0,24.729999999999997,1594.046,5.57,16.3,0.04081632653061224,50,7," 2650 South Decker Lake Lane , WEST VALLEY CITY UT 84119.0 ",40.712853,-111.943475
0.0034246575342465743,0.0,0.0,0.0011428571428571432,GE80,60-69,GE90,70-79,GE90,45-49,21.100917431192663,29.730000000000004,21.100917431192663,12.42,0.2100144837575005,1,0.0,0.0,1.0,0.0,109.0,17,VA,,High,City (small),876.0,0,1,0.0,11.0,6.0,4.0,0.0,42.0,1.0,9.37231298366294,16.35,7.0,No,,0.0,5100780.0,ALBEMARLE CO PBLC SCHS,MURRAY HIGH,1,1,1,1,50.03999999999999,4447.76,3.87,12.15,0.13333333333333333,31,2," 1200 Forest Street , Charlottesville VA 22903.0 ",38.040712,-78.48276
0.0033112582781456962,0.0,0.0,0.0011049723756906078,50-59,11-19,50-59,20-29,50-59,11-19,27.083333333333332,29.730000000000004,41.66666666666667,12.42,0.2100144837575005,1,0.0,1.0,0.0,0.0,48.0,7,VA,,Middle,City (small),906.0,0,1,0.0,13.0,9.0,2.0,2.0,27.0,1.0,8.421052631578947,6.64,2.0,,,0.0,5100780.0,ALBEMARLE CO PBLC SCHS,ALBEMARLE COUNTY COMMUNITY PUBLIC CHARTER,1,1,1,1,50.03999999999999,4447.76,3.87,12.15,0.13333333333333333,31,2," 1200 Forest Street , Charlottesville VA 22903.0 ",38.03984,-78.486548
0.0061967467079783135,0.0,0.0,0.0,70-79,60-69,80-89,80-89,85-89,75-79,25.892857142857146,32.66,,2.64,0.031506518590053115,0,1.0,0.0,0.0,0.0,112.0,1,VA,,Primary,Rural (distant),1294.0,0,1,0.0,3.0,1.0,0.0,6.0,,1.0,22.4,8.5,,,,0.0,5102250.0,LOUDOUN CO PBLC SCHS,MIDDLEBURG COMMUNITY CHARTER,1,1,1,1,58.84,702.9913,3.92,23.38,0.07692307692307693,14,2," 101 North Madison Street , Middleburg VA 20117.0 ",38.97116,-77.735181
0.007521014599616577,0.0005158057622872301,0.00036837839829072434,0.000736973984818336,60-64,55-59,70-74,65-69,75-79,70-74,74.78260869565217,55.81,,19.43,0.3916856364518416,1,1.0,0.0,0.0,0.0,345.0,5,VA,,Primary,City (midsize),13573.0,0,33,0.0,29.0,0.0,6.0,0.0,42.0,1.0,17.25,17.0,2.0,,,0.0,5103240.0,RICHMOND CITY PBLC SCHS,PATRICK HENRY SCHOOL OF SCIENCE AND ARTS,1,1,1,1,36.690000000000005,3624.652,9.09,6.5,0.07692307692307693,14,2," 3411 Semmes Avenue , Richmond VA 23225.0 ",37.5161,-77.469261
0.0,0.0,0.0,0.0,PS,PS,PS,PS,PS,PS,89.65517241379311,55.81,,19.43,0.3916856364518416,1,0.0,0.0,1.0,0.0,29.0,2,VA,,High,City (midsize),558.0,0,1,0.0,7.0,0.0,0.0,0.0,27.0,1.0,9.666666666666666,9.0,,No,,0.0,5103240.0,RICHMOND CITY PBLC SCHS,RICHMOND CAREER EDUCATION & EMPLOYMENT (CHARTER SCHOOL),1,1,1,1,36.690000000000005,3624.652,9.09,6.5,0.0,25,1," 4314 Crutchfield Street , Richmond VA 23225.0 ",37.51074,-77.485611
0.0021325459317585293,0.0,0.00016404199475065622,0.0,,82,GE95,94,GE95,81,76.59574468085107,32.36,49.29078014184397,6.38,0.10640409023882695,1,0.0,0.0,1.0,0.0,282.0,2,VA,,High,City (large),12192.0,0,26,0.0,20.0,6.0,8.0,0.0,17.0,0.9087452471482889,16.69626998223801,26.3,55.0,Yes,2.0,0.0,5103840.0,VA BEACH CITY PBLC SCHS,GREEN RUN COLLEGIATE,1,1,1,1,34.24,1806.039,5.76,9.06,0.0,13,2," 1700 Dahlia Drive Attn:  Barbara Winn , Virginia Beach VA 23453.0 ",36.80525,-76.111221
0.004613213691294594,0.013352874124735388,0.0009223757505606596,0.00025323324590757,GE80,70-79,GE80,70-79,GE50,GE90,13.157894736842104,23.08,18.421052631578945,4.86,0.057510255601136005,0,0.0,0.0,1.0,0.0,76.0,14,VA,,High,Rural (fringe),55293.0,1,8,0.0,3.0,0.0,2.0,0.0,,1.0,9.200968523002421,8.75,2.0,Yes,1.0,0.0,5104150.0,YORK CO PBLC SCHS,YORK RIVER ACADEMY,1,1,1,1,43.22,638.6608,6.07,8.08,0.0,13,2," 9300 Geo. Washington Mem. Hwy. , Yorktown VA 23692.0 ",37.203862,-76.500012
0.010294383240021675,0.0005414185165132648,0.0005414185165132648,0.0001805054151624548,LT50,LE20,,,,,96.22641509433963,30.900000000000006,44.339622641509436,6.87,0.10029511918274688,1,1.0,0.0,0.0,0.0,106.0,1,WA,,Primary,City (large),5541.0,0,22,,,,,,,,13.25,,,,,,5307710.0,First Place Scholars Charter School District,First Place Scholars Charter School,1,1,1,1,60.339999999999996,7841.675,5.15,18.06,0.01098901098901099,94,2,,47.603058,-122.306308
0.009736382841921557,0.0010097301266752336,0.00027540622418066656,0.00018362100624311415,,,,,45-49,45-49,58.82352941176471,39.95,0.0,9.12,0.12750649106891482,1,0.0,1.0,0.0,0.0,136.0,1,WA,,Middle,City (midsize),10894.0,0,14,,,,,,,,,,,,,,5303960.0,Excel Public Charter School LEA,Excel Public Charter School,1,1,1,1,28.71,2536.548,6.06,23.81,0.03571428571428571,60,2," 19300 108th Ave SE , Kent WA 98031.0 ",47.42894,-122.195441
0.006864988558352404,0.0,0.0,0.0,,,,,,,79.6116504854369,33.91,65.0485436893204,12.73,0.1953469363925621,1,0.0,0.0,1.0,0.0,103.0,1,WA,Summit Public Schools,High,City (midsize),437.0,0,1,,,,,,,,,,,,,,5308700.0,Summit Public School: Olympus,Summit Public School: Olympus,1,1,1,1,27.6,4176.731,7.84,12.92,0.03571428571428571,60,2," 409 Puyallup Ave , Tacoma WA 98421.0 ",47.24103,-122.429121
0.009195715477751481,3.404545067665332e-05,0.00020427270405992004,0.0006472381666127301,,,,,,,77.47747747747748,30.900000000000006,48.64864864864865,6.87,0.10029511918274688,1,0.0,0.0,1.0,0.0,111.0,1,WA,Summit Public Schools,High,City (large),58746.0,0,78,,,,,,,,,,,,,,5307710.0,Summit Public School: Sierra,Summit Public School: Sierra,1,1,1,1,60.339999999999996,7841.675,5.15,18.06,0.0,91,1," 1025 S King St , Seattle WA 98104.0 ",47.59792,-122.318401
0.007206994328922495,0.00023609963404556722,0.0003542749173358527,0.00011806375442739084,,,,,58,62,92.7710843373494,41.77,81.32530120481928,12.39,0.18958187339406682,0,0.0,1.0,0.0,0.0,166.0,1,WA,,Middle,Suburb (large),8471.0,0,14,,,,,,,,,,,,,,5303540.0,Rainier Prep Charter School District,Rainier Prep,1,1,1,1,23.750000000000004,4210.794,6.26,26.61,0.0,19,1," 10211 12th Ave S , Seattle WA 98168.0 ",47.51151,-122.318361
0.008856028599285014,0.0006498781478472785,0.0004061078622482132,0.0003249126797173259,,,,,,,83.33333333333334,33.91,60.71428571428571,12.73,0.1953469363925621,1,1.0,0.0,0.0,0.0,84.0,1,WA,,Primary,City (midsize),12312.0,0,49,,,,,,,,,,,,,,5308700.0,SOAR Academy Charter District,SOAR Academy Public Charter School,1,1,1,1,27.6,4176.731,7.84,12.92,0.03418803418803419,118,2," 2136 Martin Luther King Jr. Wa , Tacoma WA 98405.0 ",47.24029,-122.449481
,,,,,,,,70-74,55-59,27.741935483870968,13.730000000000004,50.32258064516129,13.05,0.17309927923738666,1,1.0,0.0,0.0,0.0,155.0,1,WA,,Primary,City (midsize),0.0,0,0,,,,,,,,,,,,,,5308250.0,Spokane International Academy,Spokane International Academy Elementary,1,1,1,1,29.28,2695.033,7.49,6.76,0.03418803418803419,118,2," 2706 E Queen , Spokane WA 99217.0 ",47.704128,-117.370588
0.007335486216557242,0.0006414505334730268,0.000277955954671798,0.0004490729850522849,,,,,29,19,78.57142857142857,33.91,35.23809523809524,12.73,0.1953469363925621,1,0.0,1.0,0.0,0.0,210.0,1,WA,Green Dot Public Schools,Middle,City (midsize),46772.0,0,71,,,,,,,,,,,,,,5308700.0,Green Dot Public Schools Washington State Charter District,Green Dot Destiny Middle School,1,1,1,1,27.6,4176.731,7.84,12.92,0.0,48,1," 1301 E. 34th Street , Tacoma WA 98404.0 ",47.23267,-122.412981
0.02760609806345282,0.004924086992203528,0.0012295081967213114,0.00041000410004100044,,,PS,PS,56,42,24.675324675324674,13.730000000000004,59.09090909090909,13.05,0.17309927923738666,1,0.0,0.0,0.0,1.0,154.0,1,WA,,Other,City (midsize),2440.0,0,12,,,,,,,,,,,,,,5308250.0,PRIDE Prep Charter School District,PRIDE Prep School Technology and Science,1,1,1,1,29.28,2695.033,7.49,6.76,0.07166528583264292,72,3," 811 E. Sprague Suite A , Spokane WA 99202.0 ",47.657224,-117.39876
0.0026986151063135722,0.001334519572953737,8.896269497657314e-05,8.897061004181612e-05,40-49,60-69,30-39,70-79,40-49,50-59,3.4482758620689653,2.180000000000007,25.862068965517242,8.97,0.14848883048620237,0,1.0,0.0,0.0,0.0,58.0,11,WI,,Primary,Rural (distant),33722.0,0,120,0.0,0.0,0.0,0.0,0.0,,1.0,,5.15,4.0,,,1.0,5500016.0,Blair-Taylor School District,SoSET Charter School,1,1,1,1,12.989999999999998,23.9389,3.65,0.73,0.07166528583264292,72,3," N31024 Elland Rd , Blair WI 54616.0 ",44.291193,-91.209517
0.011382163841634109,0.000615271026887344,0.0002153382348417263,0.0003077112437688474,65-69,50-54,50-54,40-44,55-59,45-49,35.62753036437247,53.99,25.506072874493928,24.13,0.3380516611819862,1,1.0,0.0,0.0,0.0,247.0,16,WI,,Primary,City (large),32508.0,0,72,0.0,0.0,0.0,0.0,0.0,8.0,1.0,,13.0,,,,1.0,5509600.0,Downtown Montessori Agency,Downtown Montessori,1,1,1,1,23.52,6235.460999999998,10.31,9.74,0.07166528583264292,72,3," 2507 S Graham St , Milwaukee WI 53207.0 ",42.99862,-87.903801
0.005997258396161755,0.0017121821761835456,0.00017120356103406942,8.560910880917735e-05,28,31,19,27,21,20,100.0,53.99,99.31818181818181,24.13,0.3380516611819862,1,1.0,0.0,0.0,0.0,440.0,16,WI,,Primary,City (large),11682.0,0,46,0.0,45.0,0.0,0.0,0.0,35.0,1.0,,26.0,,,,1.0,5509600.0,Central City Cyberschool Agency,Central City Cyberschool,1,1,1,1,23.52,6235.460999999998,10.31,9.74,0.023809523809523808,43,1," 4301 N 44th St , Milwaukee WI 53216.0 ",43.09549,-87.96973
0.004156967076820751,0.0003323915572544458,8.309788931361152e-05,0.0003324744410273462,18,13,6,10,9,14,99.61612284069098,53.99,93.85796545105566,24.13,0.3380516611819862,1,0.0,0.0,0.0,1.0,1042.0,16,WI,,Other,City (large),12034.0,0,68,6.0,395.0,214.0,0.0,0.0,116.0,1.0,,65.0,,Yes,2.0,1.0,5509600.0,Milwaukee Academy of Science Agency,Milwaukee Academy of Science,1,1,1,1,23.52,6235.460999999998,10.31,9.74,0.04891591750396616,72,2," 2000 W Kilbourn Ave , Milwaukee WI 53233.0 ",43.0417,-87.93802
0.003919007184846505,0.001306335728282168,0.0,0.0019595035924232524,,,,,,,94.84536082474226,53.99,100.0,24.13,0.3380516611819862,1,1.0,0.0,0.0,0.0,97.0,15,WI,,Primary,City (large),1531.0,0,5,0.0,25.0,0.0,0.0,0.0,49.0,1.0,,6.0,,,,1.0,5509600.0,School for Early Development and Achievement (SEDA) Agency,School for Early Development and Achievement (SEDA),1,1,1,1,23.52,6235.460999999998,10.31,9.74,0.04891591750396616,72,2," 2020 W Wells St , Milwaukee WI 53233.0 ",43.040537,-87.938515
0.011897784550463019,0.0012002341920374709,0.0006439526987472196,0.0004978329623989694,34,16,20,16,20,15,84.04494382022472,25.840000000000003,69.88764044943821,11.85,0.22147309502607812,1,1.0,0.0,0.0,0.0,445.0,13,WI,,Primary,City (small),34164.0,0,68,0.0,183.0,0.0,0.0,50.0,58.0,0.9090909090909091,,33.0,14.0,,,1.0,5512360.0,21st Century Preparatory School Agency,21st Century Preparatory School,1,1,1,1,23.599999999999998,1379.434,8.58,6.09,0.0,3,1," 1220 Mound Ave , Racine WI 53404.0 ",42.728715,-87.795904
0.005107692307692306,0.00030750307503075037,0.00030750307503075037,0.0003075598203850648,20-24,6-9,10-14,LE5,6-9,6-9,100.0,53.99,89.75265017667844,24.13,0.3380516611819862,1,1.0,0.0,0.0,0.0,283.0,13,WI,,Primary,City (large),16260.0,0,108,0.0,58.0,0.0,0.0,0.0,23.0,1.0,,12.54,,,,1.0,5509600.0,DLH Academy Agency,DLH Academy,1,1,1,1,23.52,6235.460999999998,10.31,9.74,0.0504048710062143,184,44," 7151 86th St , Milwaukee WI 53224.0 ",43.147944,-88.018945
